Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x6d22,87481.62,7022.135,0,4,3,1,Credit-Builder Loan,15,5,1.45,6,Good,214.43,35.03429628,24 Years and 0 Months,No,55.6533693,496.78828,Low_spent_Small_value_payments,439.7718507,1/10/2023
CUS_0x6d25,40908.16,3273.013333,0,7,10,0,,12,8,8.01,4,Good,1210.4,27.93153433,17 Years and 5 Months,No,0,295.0757056,Low_spent_Large_value_payments,302.2256277,1/5/2024
CUS_0x6d28,44512.24,3701.353333,8,4,13,3,"Personal Loan, Personal Loan, and Payday Loan",5,9,18.8,8,Standard,939.29,28.52528401,22 Years and 11 Months,Yes,71.90679931,76.87242178,High_spent_Small_value_payments,481.3561122,1/6/2023
CUS_0x6d2c,18226.13,1383.844167,8,3,15,5,"Student Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",17,20,15.9,4,Standard,1125.37,29.41262581,19 Years and 6 Months,Yes,61.35256822,131.5757011,Low_spent_Small_value_payments,235.4561473,1/7/2024
CUS_0x6d30,78035.96,6211.996667,5,4,17,6,"Auto Loan, Payday Loan, Student Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",26,17,16.21,6,Standard,429.44,27.71270225,19 Years and 8 Months,Yes,365.1021827,129.1032622,High_spent_Large_value_payments,366.9942218,1/11/2024
CUS_0x6d35,70058.88,5381.720321,7,4,9,0,,27,18,9.63,1,Standard,289.82,26.8128579,31 Years and 11 Months,No,608.5196787,124.6198022,High_spent_Large_value_payments,714.4041978,1/12/2023
CUS_0x6d37,7103.73,419.9775,8,7,2348,5,"Payday Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",58,15,13.05,13,_,4804.87,38.17633681,0 Years and 8 Months,Yes,24.21577973,21.09939908,Low_spent_Small_value_payments,286.6825712,1/9/2024
CUS_0x6d3c,29167.68,1962.43175,8,9,21,3,"Auto Loan, Credit-Builder Loan, and Payday Loan",40,24,17.6,8,_,2091.98,34.52445682,12 Years and 4 Months,NM,225.8277173,124.737069,High_spent_Small_value_payments,299.5074639,1/7/2023
CUS_0x6d4,8610.765,888.56375,5,7,5,3,"Mortgage Loan, Personal Loan, and Credit-Builder Loan",27,11,23.17,13,Standard,1426.95,28.44369037,18 Years and 4 Months,Yes,14.96569468,25.87673564,High_spent_Small_value_payments,308.0139447,1/1/2023
CUS_0x6d40,85432.84,7279.403333,5,4,16,1,Not Specified,13,11,4.62,5,Standard,295.87,41.40546181,33 Years and 0 Months,Yes,41.12289025,316.4554801,Low_spent_Small_value_payments,660.361963,1/11/2024
CUS_0x6d41,22006.43,1655.869167,8,3,19,0,,6,18,9.21,4,_,1269.66,25.73570999,22 Years and 3 Months,Yes,0,37.70176585,High_spent_Medium_value_payments,377.8851508,1/11/2023
CUS_0x6d43,18538.55,1379.879167,7,8,33,7,"Student Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Debt Consolidation Loan",50,23,1.04,15,Bad,3934.53,31.75522935,10 Years and 11 Months,Yes,73.27023595,40.68471884,High_spent_Small_value_payments,284.0329619,1/7/2024
CUS_0x6d4e,27318.32,2158.526667,6,4,7,3_,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",11,11,12.45,11,_,1370.22,36.72049059,14 Years and 1 Months,Yes,60.32390942,164.2685287,Low_spent_Small_value_payments,281.2602286,1/6/2024
CUS_0x6d54,114224.24,9459.686667,5,6,15,3,"Credit-Builder Loan, Payday Loan, and Auto Loan",18,16,14.27,8,Standard,1216.94,37.87845628,23 Years and 9 Months,Yes,275.7179758,299.6856018,High_spent_Medium_value_payments,620.5650891,1/10/2024
CUS_0x6d55,70421.78,5621.481667,6,6,14,2,"Debt Consolidation Loan, and Home Equity Loan",15,10,13.07,7,Standard,191.72,37.25076986,14 Years and 5 Months,NM,75.01776899,117.2150382,High_spent_Medium_value_payments,619.9153595,1/3/2023
CUS_0x6d5c,31429.81,2723.150833,0,7,9,0,,14,6,2.44,0,Good,117.3,34.41591867,25 Years and 0 Months,No,0,__10000__,High_spent_Small_value_payments,382.8279793,1/7/2024
CUS_0x6d63,8393.96,780.4966667,5,5,32,2,"Debt Consolidation Loan, and Debt Consolidation Loan",14,17,18.84,12,_,1402.78,38.58575013,14 Years and 5 Months,Yes,8.025107607,86.94612281,Low_spent_Small_value_payments,273.0784362,1/12/2024
CUS_0x6d6e,114977.76,9641.48,1,6,9,4,"Personal Loan, Home Equity Loan, Home Equity Loan, and Personal Loan",1,3,-3.46,1,_,1084.96,39.04909391,23 Years and 6 Months,No,245.0136839,588.3164814,Low_spent_Small_value_payments,420.8178347,1/12/2023
CUS_0x6d70,68454.96,5820.58,8,9,19,5,"Payday Loan, Not Specified, Personal Loan, Auto Loan, and Payday Loan",60,15,8.08,16,_,2407.21,32.60832883,19 Years and 3 Months,Yes,160.5136746,__10000__,Low_spent_Small_value_payments,311.2522007,1/2/2024
CUS_0x6d71,58452.18,4676.015,3,5,2,0,,2,4,10.83,5,Good,1437.16,36.7283882,17 Years and 11 Months,No,0,47.91748913,High_spent_Large_value_payments,659.6840109,1/7/2024
CUS_0x6d7e,42577.86,3782.155,6,8,20,9,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",49,23,26.86,14,Bad,4122.31,26.43837454,5 Years and 10 Months,Yes,171.5763383,490.3976521,Low_spent_Small_value_payments,6.241509617,1/8/2024
CUS_0x6d8,17919.81,1474.3175,8,6,25,5,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",25,16,19.82,10,Bad,2515.51,34.42475817,7 Years and 4 Months,NM,62.53662542,170.2141549,Low_spent_Small_value_payments,204.6809697,1/10/2024
CUS_0x6d82,11513.045,864.4204167,6,6,13,4,"Not Specified, Not Specified, Personal Loan, and Not Specified",23,16,14.9,1,Standard,1418.26,26.64945682,32 Years and 6 Months,Yes,32.19335182,68.24597201,Low_spent_Small_value_payments,276.0027178,1/3/2024
CUS_0x6d85,14951.22,1214.935,7,10,17,8,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Mortgage Loan",57,22,28.79,10,Bad,3270.39,27.36482615,7 Years and 9 Months,Yes,51.84110548,20.90047227,Low_spent_Small_value_payments,297.3679237,1/7/2024
CUS_0x6d94,9844.975,824.4145833,649,7,19,0,,7,14,9.75,1,Standard,638.57_,27.74466811,32 Years and 5 Months,No,0,38.24884869,Low_spent_Small_value_payments,334.1926096,1/10/2023
CUS_0x6d9f,15658.16,1098.846667,10,8,21,6,"Payday Loan, Auto Loan, Student Loan, Payday Loan, Personal Loan, and Credit-Builder Loan",26,16,16.67,7,Standard,2538.06,25.95870705,11 Years and 10 Months,Yes,53.03590524,105.487138,Low_spent_Small_value_payments,241.3616235,1/12/2024
CUS_0x6da3,58961.86,4900.488333,2,3,8,0,,9,6,9.06,3,_,75.14,27.53588573,33 Years and 3 Months,No,0,141.1006836,High_spent_Medium_value_payments,598.9481498,1/7/2023
CUS_0x6da8,37607.28,2842.94,3,6,17,3,"Home Equity Loan, Auto Loan, and Not Specified",16,14,21,9,Standard,1361.67,33.16398472,19 Years and 4 Months,NM,81.81690607,170.9383407,High_spent_Small_value_payments,291.5387532,1/3/2024
CUS_0x6da9,85426.68,7024.89,3,6,5,0_,,11,9,1.91,3,_,1187.02,27.73530619,30 Years and 6 Months,NM,0,856.9792955,Low_spent_Small_value_payments,135.5097045,1/12/2024
CUS_0x6daf,130076.8_,10613.73333,4,3,10,3,"Auto Loan, Auto Loan, and Auto Loan",21,15,10.43,0,Standard,6.49,37.05243548,29 Years and 2 Months,No,302.0151709,938.7160007,Low_spent_Medium_value_payments,100.6421617,1/6/2023
CUS_0x6db3,19667.73,1594.9775,10,9,19,8,"Auto Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, Auto Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",28,16,17.73,10,Bad,4526.89,31.92282786,6 Years and 3 Months,NM,8088,73.78267469,Low_spent_Small_value_payments,275.9039361,1/2/2024
CUS_0x6dbb,20804.18,1515.681667,10,8,22,8,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Payday Loan, and Personal Loan",24,23,21.44,884,_,3804.18,23.34093629,13 Years and 2 Months,NM,134.8866822,122.1664157,!@9#%8,164.5150687,1/3/2023
CUS_0x6dc3,34980.21,2616.0175,5,7,18,4,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Mortgage Loan",33,8,7.97,3,Standard,937.32,29.32021479,26 Years and 8 Months,No,66.79673202,163.756763,Low_spent_Medium_value_payments,311.048255,1/8/2024
CUS_0x6dc5,34860.05,2622.004167,3,1,10,3,"Auto Loan, Student Loan, and Not Specified",14,0,9.6,2,Good,1218.18,37.30840692,22 Years and 11 Months,NM,51.29232526,80.98137869,Low_spent_Large_value_payments,399.9267127,1/5/2024
CUS_0x6dc6,15319.52,1514.626667,1,7,5,3,"Auto Loan, Mortgage Loan, and Mortgage Loan",13,9,-2,6,_,208.96,36.54194245,24 Years and 5 Months,No,29.87841614,68.11001772,Low_spent_Medium_value_payments,333.4742328,1/3/2024
CUS_0x6dc9,17171.56,1204.963333,6,3,16,3,"Mortgage Loan, Home Equity Loan, and Student Loan",15,17,16.25,8,Standard,146.6,40.03588928,9 Years and 3 Months,Yes,27.05387316,47.06704142,!@9#%8,336.3754187,1/6/2023
CUS_0x6dcf,66377.52,5770.46,8,3,17,4,"Not Specified, Auto Loan, Debt Consolidation Loan, and Student Loan",8,20,7.36,12,Standard,1450.51,32.58159153,23 Years and 2 Months,NM,199.4598806,391.0490588,Low_spent_Small_value_payments,276.5370606,1/6/2023
CUS_0x6dd3,26693.06,2437.421667,7,5,6,4,"Not Specified, Auto Loan, Mortgage Loan, and Debt Consolidation Loan",13,20,10.72,6,Standard,592.33,32.41417374,21 Years and 9 Months,No,53.25464283,117.2989548,Low_spent_Small_value_payments,363.1885691,1/6/2024
CUS_0x6dd6,28675.48,2154.623333,7,9,32,6,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Auto Loan, and Payday Loan",49,24,2.64,13,Bad,2360.5,34.24470231,15 Years and 8 Months,NM,81.710746,86.01200341,High_spent_Medium_value_payments,297.7395839,1/11/2023
CUS_0x6dd7,60738.48,5336.54,8,734,20,5,"Personal Loan, Personal Loan, Not Specified, Home Equity Loan, and Payday Loan",52,26,3.6,15,Bad,2423.74,37.86762225,13 Years and 11 Months,Yes,180.9257205,475.2631567,Low_spent_Large_value_payments,147.4651227,1/12/2024
CUS_0x6ddb,15433.33,1421.110833,8,3,5,2,"Credit-Builder Loan, and Student Loan",22,20,17.86,12,Standard,2132.46,33.06622749,18 Years and 11 Months,Yes,18.25010305,__10000__,Low_spent_Small_value_payments,362.0398805,1/1/2024
CUS_0x6dde,18623.07,1746.9225,10,7,33,7,"Home Equity Loan, Personal Loan, Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",21,21,-2.72,12,_,1354.83,28.74916107,19 Years and 11 Months,Yes,60.55603489,118.7563219,Low_spent_Large_value_payments,265.3798932,1/11/2024
CUS_0x6de6,12962224,8328.5,3,6,5,4,"Not Specified, Not Specified, Mortgage Loan, and Mortgage Loan",11,20,5.12,4,Good,82.66,31.1551951,24 Years and 8 Months,No,281.0989547,182.9340429,High_spent_Medium_value_payments,618.8170023,1/8/2023
CUS_0x6deb,44986.07,3957.839167,3,3,4,2,"Personal Loan, and Debt Consolidation Loan",3,13,11.37,5,Good,1162.52,39.07004999,28 Years and 10 Months,No,63.75170391,143.5811742,Low_spent_Small_value_payments,478.4510386,1/4/2023
CUS_0x6dec,16511.395,1528.949583,2,5,8,2,"Student Loan, and Student Loan",3,0,7.91,4,Good,1206.07,33.84499978,29 Years and 2 Months,No,14.48345459,181.6531013,Low_spent_Small_value_payments,246.7584024,1/2/2023
CUS_0x6df1,55120.88,4465.406667,5,7,5,4,"Personal Loan, Debt Consolidation Loan, Payday Loan, and Not Specified",20,19,8.82,11,Standard,1045.89,24.74776463,16 Years and 11 Months,Yes,103.2811313,219.7415885,!@9#%8,413.5179468,1/5/2023
CUS_0x6df3,71290.06,6199.838333,8,3,17,0,,5,15,7.26,8,Standard,1314.99,36.08104036,18 Years and 5 Months,Yes,0,78.04659895,High_spent_Medium_value_payments,791.9372344,1/11/2024
CUS_0x6df5,17602.93,1176.910833,9,10,29,6,"Student Loan, Personal Loan, Payday Loan, Personal Loan, Home Equity Loan, and Debt Consolidation Loan",47,17,13.49,7,Standard,2158.18,26.05116359,17 Years and 3 Months,Yes,46.77751918,130.9235416,Low_spent_Small_value_payments,229.9900225,1/4/2024
CUS_0x6df7,22655.88,1972.99,7,4,8,4,"Student Loan, Mortgage Loan, Not Specified, and Personal Loan",8,14,19.16,5,_,1268.55,28.50660532,14 Years and 4 Months,Yes,57.0162067,147.1883257,Low_spent_Medium_value_payments,273.0944676,1/6/2024
CUS_0x6df9,11486.08,1067.173333,8,7,11,3,"Mortgage Loan, Payday Loan, and Home Equity Loan",14,13,11.73,9,Standard,550.98,39.19834044,17 Years and 4 Months,Yes,23.08311051,43.76780955,Low_spent_Medium_value_payments,319.8664133,1/8/2023
CUS_0x6dfc,108952.35,9203.3625,4,4,7,3_,"Personal Loan, Personal Loan, and Debt Consolidation Loan",11,8,6.04,1793,Standard,544.75,40.23909027,28 Years and 6 Months,No,230.6536457,90.01716388,High_spent_Large_value_payments,839.6654404,1/4/2023
CUS_0x6e0,31104.32,2871.026667,6,5,12,1,Credit-Builder Loan,13,14,6.8,6,Standard,1354,35.64452473,30 Years and 11 Months,No,22.68715164,40.82643436,High_spent_Large_value_payments,463.5890807,1/9/2024
CUS_0x6e05,168502.68,13760.89,5,6,8,4,"Auto Loan, Not Specified, Auto Loan, and Payday Loan",2,1,0.59,4,Good,750.66,29.05365252,29 Years and 8 Months,No,79633,325.5362654,High_spent_Large_value_payments,805.0619929,1/11/2023
CUS_0x6e06,20139.19,1664.265833,10,10,19,6,"Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",24,22,18.19,11,Bad,2209.17,35.90477934,17 Years and 10 Months,Yes,51.16717022,75.6390748,High_spent_Large_value_payments,320.7877134,1/12/2024
CUS_0x6e0d,38883.92,3163.326667,6,3,11,2,"Debt Consolidation Loan, and Payday Loan",15,10,16.8,11,Standard,23.58,32.48377363,27 Years and 6 Months,NM,53.58513706,52.56441587,High_spent_Small_value_payments,426.5371214,1/12/2024
CUS_0x6e0e,38436.68,2965.056667,2,5,5,1,Not Specified,10,6,9.6,2,_,22.61,36.7842796,28 Years and 4 Months,No,28.48255057,91.8262415,High_spent_Medium_value_payments,426.1968746,1/3/2024
CUS_0x6e13,58792.74,4876.395,1,4,1,0,,15,12,2.82,2,Good,57.78,29.82817649,18 Years and 6 Months,No,0,119.9157333,!@9#%8,607.7237667,1/12/2024
CUS_0x6e19,16421.94,1507.495,7,3,21,5_,"Credit-Builder Loan, Not Specified, Not Specified, Payday Loan, and Personal Loan",3,14,15.94,9,Standard,2450.88,34.66903951,8 Years and 4 Months,Yes,43.91138336,108.1091004,Low_spent_Small_value_payments,288.7290163,1/12/2023
CUS_0x6e1c,82230.76,6853.563333,1,878,5,0,,1,133,6.05,6,Good,1260.01,30.14907577,31 Years and 0 Months,No,0,146.7782028,High_spent_Large_value_payments,778.5781305,1/3/2024
CUS_0x6e1e,61449.66,5333.805,7,8,25,6,"Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Payday Loan, and Student Loan",43,20,7.25,12,_,1315.4,30.61472614,12 Years and 0 Months,Yes,159.5464142,102.9295579,High_spent_Medium_value_payments,520.9045279,1/7/2024
CUS_0x6e23,66560.22,5369.685,5,7,20,2,"Payday Loan, and Student Loan",28,16,8.93,0,_,837.34,28.97550435,30 Years and 11 Months,Yes,80.29199979,54.47751516,High_spent_Large_value_payments,642.198985,1/10/2023
CUS_0x6e26,99980.36,8032.696667,7,4,6,1,Student Loan,19,8,7.75,5,Standard,637,32.40408175,17 Years and 5 Months,No,62.13255699,341.5000059,High_spent_Medium_value_payments,649.6371038,1/9/2024
CUS_0x6e2a,53320.08,4387.34,8,7,2,2_,"Student Loan, and Not Specified",21,13,3.54,3,Good,592.65,31.4770822,20 Years and 2 Months,No,45.78996249,74.44891624,High_spent_Large_value_payments,558.4951213,1/12/2024
CUS_0x6e2b,10302.59_,888.5491667,9,6,34,9,"Not Specified, Home Equity Loan, Auto Loan, Payday Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",53,24,26.62,15,Bad,2845.28,33.18778725,10 Years and 0 Months,Yes,47.10193922,45.48027071,Low_spent_Large_value_payments,266.2727067,1/10/2023
CUS_0x6e35,36104.82,3294.735,6,6,16,5,"Personal Loan, Home Equity Loan, Student Loan, Personal Loan, and Mortgage Loan",13,17,16.84,9,Standard,2219.17,35.62060321,14 Years and 8 Months,Yes,103.0447958,126.941968,Low_spent_Small_value_payments,389.4867362,1/9/2023
CUS_0x6e36,75050.37,6205.1975,7,7,11,4,"Student Loan, Not Specified, Personal Loan, and Student Loan",8,16,10.58,9,Standard,509.49,25.06146237,17 Years and 5 Months,Yes,179.8968793,95.93532967,High_spent_Medium_value_payments,594.687541,1/2/2023
CUS_0x6e38,63572.76_,5566.73,3,3,7,1,Credit-Builder Loan,30,14,7.77,4,_,401.58,30.18247432,18 Years and 11 Months,No,37.59040176,74.7706045,High_spent_Medium_value_payments,694.3119937,1/3/2024
CUS_0x6e3b,89512.38,7460.365,5,5,9,4,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, and Student Loan",10,3750,4.99,11,_,1257.44,28.89212008,8 Years and 8 Months,Yes,232.2340784,228.4993154,!@9#%8,565.3031062,1/8/2023
CUS_0x6e3e,16189.12,1535.093333,9,8,26,5,"Not Specified, Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",36,25,16.54,13,_,3136.21,38.82332505,4 Years and 9 Months,Yes,49.58333623,128.2659449,Low_spent_Small_value_payments,265.6600522,1/9/2024
CUS_0x6e43,19956.6,1610.05,6,5,15,0_,,10,18,5.77,11,Standard,415.74,35.53837165,26 Years and 4 Months,Yes,0,165.1973472,Low_spent_Small_value_payments,285.8076528,1/9/2023
CUS_0x6e47,17727.93,1349.3275,6,5,15,4,"Payday Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",4,18,14.8,8,Standard,1017.2,32.23409358,26 Years and 3 Months,Yes,37.83185512,43.17958644,Low_spent_Medium_value_payments,333.9213084,1/10/2023
CUS_0x6e49,15855.34,1198.278333,7,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",9,23,10.31,6,_,1332.7,29.79372865,10 Years and 8 Months,Yes,60.21398983,112.0180317,Low_spent_Small_value_payments,237.5958118,1/9/2024
CUS_0x6e58,22931.66,1863.971667,3,6,5,0,,32,12,4.87,6,Standard,834.51,27.57710688,28 Years and 5 Months,Yes,0,61.55833722,High_spent_Medium_value_payments,374.8388294,1/6/2023
CUS_0x6e5d,39962.38,3151.198333,6,7,22,5,"Mortgage Loan, Payday Loan, Mortgage Loan, Auto Loan, and Auto Loan",18,19,15.82,10,Standard,1444.91,39.36220813,9 Years and 9 Months,NM,89.76177618,__10000__,High_spent_Medium_value_payments,403.59738,1/11/2023
CUS_0x6e61,44806.6,4031.883333,0,3,7,4,"Student Loan, Personal Loan, Not Specified, and Personal Loan",15,6,11.87,0,Good,176.26,38.51611643,21 Years and 11 Months,No,109.5558085,__10000__,High_spent_Large_value_payments,494.5102571,1/2/2024
CUS_0x6e64,41176.49_,3427.374167,0,4,11,2,"Personal Loan, and Credit-Builder Loan",4,4,2.5,5,Good,46.05,32.47725798,21 Years and 4 Months,No,52.52158963,142.3280077,High_spent_Medium_value_payments,397.8878193,1/4/2024
CUS_0x6e65,120314,10039.16667,6,5,11,0,,19,17,5.82,4,_,558.97,30.2163296,23 Years and 0 Months,No,0,344.1550114,High_spent_Medium_value_payments,909.7616553,1/4/2023
CUS_0x6e6a,32455.1,2973.591667,7,6,13,0,,7,17,12.33,1,Standard,817.97,30.75568415,28 Years and 9 Months,Yes,0,__10000__,High_spent_Medium_value_payments,506.5916168,1/1/2025
CUS_0x6e6b,177350.84,14615.23667,4,1,10,4,"Debt Consolidation Loan, Not Specified, Home Equity Loan, and Personal Loan",6,3_,9.18,2,Good,256.54,24.65973422,29 Years and 5 Months,No,455.5984102,859.9531506,Low_spent_Large_value_payments,415.9721059,1/9/2024
CUS_0x6e6c,59458.29,4692.8575,8,5,13,1,Personal Loan,27,20,6.62,1,_,1114.52,29.09211535,19 Years and 6 Months,Yes,26.33303664,485.1606069,Low_spent_Small_value_payments,247.7921065,1/9/2023
CUS_0x6e6f,16801.22,1258.101667,9,5,32,5,"Payday Loan, Student Loan, Personal Loan, Personal Loan, and Personal Loan",25,20,14.21,13,Standard,2444.84,24.1240882,15 Years and 3 Months,NM,55.4487652,77.46387707,Low_spent_Small_value_payments,282.8975244,1/1/2025
CUS_0x6e7,95745.88,7799.823333,7,6,18,3,"Payday Loan, Payday Loan, and Student Loan",15,13,10.17,8,_,738.41,35.02422714,21 Years and 5 Months,Yes,142.2807709,497.3087177,Low_spent_Large_value_payments,410.3928448,1/5/2024
CUS_0x6e8,76040.82,6323.735,7,4,8,4,"Student Loan, Personal Loan, Personal Loan, and Payday Loan",24,15,9.23,3,Standard,982.4,37.78990835,17 Years and 6 Months,Yes,223.694107,__10000__,Low_spent_Medium_value_payments,353.0802988,1/3/2023
CUS_0x6e81,76324.68,6155.39,6,5,34,6,"Personal Loan, Personal Loan, Personal Loan, Personal Loan, Payday Loan, and Auto Loan",33,23,2.24,10,Bad,2308.33,28.3570387,10 Years and 6 Months,Yes,280.4029271,84.30660092,High_spent_Medium_value_payments,500.829472,1/8/2024
CUS_0x6e8b,121197.9,10285.825,2,5,11,4,"Student Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",1,12,2.3,6,Good,203.65,39.35366493,21 Years and 2 Months,No,370.6193016,212.7384386,High_spent_Large_value_payments,685.2247598,1/10/2024
CUS_0x6e8d,40341.38,3196.559142,6,6,4,3,"Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",6,18,5.79,1,Good,1263.68,36.5406208,21 Years and 10 Months,No,275.7041087,95.67577257,High_spent_Small_value_payments,449.42081,1/11/2024
CUS_0x6e9,174552.84,14581.07,4,6,5,2,"Personal Loan, and Credit-Builder Loan",1,4,6.7,3,_,308.8,42.0519417,16 Years and 6 Months,No,256.0135952,1064.267126,Low_spent_Medium_value_payments,417.8262789,1/3/2023
CUS_0x6e91,19852.64,1811.492412,5,4,18,2,"Student Loan, and Personal Loan",30,11,18.92,8,Standard,1355.63,25.64853839,16 Years and 10 Months,Yes,141.6591023,68.8056393,Low_spent_Small_value_payments,381.5681799,1/12/2023
CUS_0x6e95,153147.64,12915.30333,5,4,3,1,Payday Loan,3,1,11.24,3,Good,1222.96,34.63724235,25 Years and 9 Months,No,22390,890.6696537,Low_spent_Large_value_payments,588.9417169,1/6/2024
CUS_0x6e98,16063.455,1142.62125,8,6,7,2_,"Credit-Builder Loan, and Mortgage Loan",16,18,15.79,9,_,355.79,32.15943092,16 Years and 5 Months,Yes,72151,90.19694192,Low_spent_Medium_value_payments,282.0055324,1/10/2024
